,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
75,19.924,0.2,1.542,0.15256,0.14747,-0.1015,0.0253,1.0
76,20.031,0.201,1.5424,0.15419,0.14918,-0.1023,0.0248,1.0
77,20.02,0.2,1.5423,0.15363,0.14858,-0.1016,0.0255,1.0
78,19.938,0.199,1.5422,0.15269,0.14761,-0.1017,0.0252,1.0
79,20.074,0.199,1.5429,0.15425,0.14924,-0.102,0.0252,1.0
80,20.013,0.2,1.5425,0.15369,0.14865,-0.1019,0.0251,1.0
81,19.933,0.2,1.5419,0.15255,0.14746,-0.1013,0.0256,1.0
82,20.018,0.201,1.5421,0.15378,0.14874,-0.1017,0.0254,1.0
83,20.014,0.2,1.5425,0.15376,0.14872,-0.102,0.025,1.0
84,19.94,0.2,1.542,0.15266,0.14757,-0.1014,0.0255,1.0
85,19.955,0.201,1.5419,0.15289,0.14781,-0.1013,0.0256,1.0
86,20.045,0.2,1.5426,0.15404,0.14902,-0.1019,0.0252,1.0
87,20.052,0.199,1.5429,0.15398,0.14896,-0.1019,0.0252,1.0
88,20.001,0.199,1.5426,0.15334,0.14828,-0.1017,0.0253,1.0
89,20.046,0.201,1.5423,0.15415,0.14913,-0.1019,0.0253,1.0
90,19.977,0.2,1.5421,0.15305,0.14798,-0.1014,0.0256,1.0
91,19.932,0.201,1.5418,0.15277,0.14769,-0.1016,0.0253,1.0
92,19.985,0.2,1.5423,0.15347,0.14842,-0.1021,0.025,1.0
93,19.966,0.2,1.5421,0.15303,0.14796,-0.1016,0.0254,1.0
94,19.988,0.2,1.5422,0.15321,0.14815,-0.1015,0.0255,1.0
95,19.925,0.199,1.5421,0.15234,0.14723,-0.1013,0.0255,1.0
96,19.938,0.2,1.542,0.15272,0.14763,-0.1015,0.0253,1.0
97,19.966,0.201,1.5418,0.15307,0.148,-0.1014,0.0256,1.0
98,19.947,0.2,1.5421,0.15288,0.1478,-0.1017,0.0252,1.0
99,20.059,0.2,1.5426,0.1543,0.14929,-0.1022,0.025,1.0
