,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
48,25.008,0.2,0.8806,0.2856,0.28314,-0.1298,0.0384,1.0
49,24.999,0.199,0.8809,0.28526,0.2828,-0.1296,0.0386,1.0
50,24.957,0.2,0.8839,0.28375,0.2813,-0.1287,0.0392,1.0
51,25.068,0.2,0.8802,0.28665,0.28423,-0.1303,0.0365,1.0
52,25.05,0.2,0.8801,0.28644,0.28401,-0.1303,0.0368,1.0
53,25.074,0.201,0.8801,0.28694,0.2845,-0.1304,0.0371,1.0
54,24.965,0.2,0.8799,0.28511,0.28269,-0.1298,0.0371,1.0
55,24.997,0.2,0.8803,0.28552,0.28307,-0.1298,0.0381,1.0
56,24.973,0.199,0.8806,0.28494,0.28249,-0.1295,0.0384,1.0
57,25.043,0.201,0.8804,0.28622,0.28381,-0.1302,0.0363,1.0
58,24.991,0.2,0.8799,0.28556,0.28312,-0.1299,0.0374,1.0
59,24.927,0.2,0.8819,0.28381,0.28136,-0.129,0.0389,1.0
60,24.958,0.2,0.8802,0.28494,0.2825,-0.1297,0.038,1.0
61,24.981,0.199,0.8798,0.2853,0.28287,-0.1299,0.037,1.0
62,24.956,0.201,0.8806,0.28484,0.28239,-0.1296,0.0383,1.0
63,24.925,0.2,0.8809,0.28414,0.28169,-0.1293,0.0385,1.0
64,24.933,0.2,0.88,0.28459,0.28215,-0.1296,0.0378,1.0
65,25.017,0.2,0.88,0.28593,0.2835,-0.1301,0.0369,1.0
66,24.99,0.2,0.8811,0.28516,0.2827,-0.1296,0.0386,1.0
67,25.012,0.201,0.8803,0.28576,0.28335,-0.1301,0.0364,1.0
68,24.946,0.201,0.8799,0.28487,0.28244,-0.1298,0.0371,1.0
69,24.98,0.201,0.88,0.28537,0.28295,-0.1299,0.0369,1.0
70,25.013,0.199,0.88,0.28576,0.28334,-0.1301,0.0367,1.0
71,25.042,0.2,0.8804,0.28609,0.28368,-0.1302,0.0362,1.0
72,24.927,0.2,0.8799,0.28449,0.28205,-0.1296,0.0378,1.0
73,24.933,0.2,0.8803,0.28447,0.28202,-0.1295,0.0382,1.0
74,24.967,0.2,0.8817,0.28456,0.28211,-0.1293,0.0388,1.0
75,24.957,0.201,0.8841,0.28381,0.28135,-0.1287,0.0392,1.0
76,24.987,0.2,0.88,0.2854,0.28298,-0.13,0.0367,1.0
77,24.953,0.2,0.8799,0.28491,0.28249,-0.1298,0.037,1.0
78,24.993,0.2,0.8801,0.28545,0.28304,-0.13,0.0365,1.0
79,25.0,0.201,0.88,0.28571,0.28328,-0.13,0.0369,1.0
80,25.067,0.2,0.88,0.28677,0.28432,-0.1303,0.0372,1.0
81,25.004,0.201,0.88,0.2858,0.28337,-0.1301,0.0371,1.0
82,25.051,0.2,0.8804,0.28627,0.28386,-0.1302,0.0362,1.0
83,25.07,0.2,0.8801,0.28678,0.28434,-0.1303,0.0369,1.0
84,25.062,0.2,0.88,0.28668,0.28423,-0.1303,0.0372,1.0
85,25.045,0.2,0.8804,0.28614,0.28373,-0.1302,0.0362,1.0
86,25.054,0.2,0.8802,0.28643,0.284,-0.1303,0.0365,1.0
87,25.043,0.2,0.8801,0.28627,0.28385,-0.1302,0.0366,1.0
88,25.026,0.2,0.8802,0.28596,0.28354,-0.1301,0.0365,1.0
89,25.068,0.2,0.8803,0.28662,0.2842,-0.1303,0.0364,1.0
90,25.066,0.201,0.8802,0.28672,0.28429,-0.1304,0.0367,1.0
91,25.057,0.201,0.8804,0.28645,0.28403,-0.1303,0.0363,1.0
92,24.936,0.2,0.8799,0.28464,0.28222,-0.1297,0.037,1.0
93,25.013,0.2,0.88,0.2859,0.28345,-0.13,0.0376,1.0
94,24.941,0.199,0.8798,0.28467,0.28224,-0.1296,0.0377,1.0
95,25.036,0.2,0.8802,0.28621,0.28376,-0.1301,0.0379,1.0
96,25.046,0.201,0.8805,0.2862,0.28379,-0.1302,0.0362,1.0
97,25.007,0.2,0.8799,0.2858,0.28337,-0.13,0.0373,1.0
98,24.959,0.2,0.8799,0.28503,0.2826,-0.1298,0.0375,1.0
99,24.934,0.2,0.8799,0.28461,0.28217,-0.1296,0.0377,1.0
