,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
35,4.998,0.199,1.031,0.01275,0.00603,-0.0998,0.5205,1.0
36,4.949,0.201,1.0263,0.01263,0.00594,-0.0999,0.5208,1.0
37,5.041,0.201,1.0356,0.01271,0.00605,-0.0996,0.5173,1.0
38,5.058,0.2,1.0371,0.01271,0.00605,-0.0996,0.5166,1.0
39,5.007,0.2,1.0321,0.01275,0.00604,-0.0998,0.5199,1.0
40,4.974,0.2,1.0285,0.0126,0.00594,-0.0998,0.5193,1.0
41,4.947,0.201,1.0259,0.01255,0.00589,-0.0998,0.5197,1.0
42,4.933,0.2,1.0246,0.01275,0.006,-0.1,0.5236,1.0
43,5.005,0.2,1.0316,0.0126,0.00596,-0.0997,0.5176,1.0
44,5.055,0.2,1.0368,0.01271,0.00605,-0.0996,0.5167,1.0
45,4.975,0.2,1.0291,0.01278,0.00603,-0.0999,0.5219,1.0
46,4.992,0.2,1.0306,0.01271,0.00601,-0.0998,0.5201,1.0
47,4.931,0.2,1.0242,0.01257,0.00589,-0.0999,0.5209,1.0
48,5.016,0.199,1.0329,0.01279,0.00607,-0.0997,0.5203,1.0
49,5.015,0.201,1.0332,0.01278,0.00607,-0.0997,0.5198,1.0
50,4.99,0.2,1.0302,0.01266,0.00598,-0.0998,0.5195,1.0
51,4.994,0.201,1.031,0.01272,0.00602,-0.0998,0.5199,1.0
52,5.057,0.2,1.0373,0.01285,0.00614,-0.0996,0.5189,1.0
53,5.029,0.2,1.0345,0.01283,0.0061,-0.0997,0.52,1.0
54,5.055,0.199,1.0368,0.01281,0.00611,-0.0996,0.5185,1.0
55,5.034,0.199,1.0345,0.01272,0.00605,-0.0996,0.5182,1.0
56,5.059,0.2,1.0372,0.01265,0.00602,-0.0995,0.5156,1.0
57,4.952,0.199,1.0262,0.01261,0.00592,-0.0998,0.5206,1.0
58,5.011,0.201,1.0328,0.01278,0.00607,-0.0998,0.52,1.0
59,4.929,0.201,1.0243,0.01261,0.00591,-0.0999,0.5215,1.0
60,5.071,0.2,1.0387,0.01286,0.00616,-0.0996,0.5182,1.0
61,4.936,0.2,1.0251,0.01268,0.00594,-0.1,0.5224,1.0
62,4.956,0.199,1.0266,0.01261,0.00593,-0.0998,0.5205,1.0
63,4.934,0.2,1.0245,0.01258,0.00589,-0.0999,0.521,1.0
64,4.937,0.199,1.0249,0.01273,0.00598,-0.0999,0.5233,1.0
65,4.949,0.2,1.0264,0.01277,0.00601,-0.0999,0.5232,1.0
66,4.945,0.199,1.0255,0.01263,0.00593,-0.0999,0.5214,1.0
67,5.053,0.199,1.0367,0.01284,0.00613,-0.0997,0.5191,1.0
68,5.065,0.201,1.0382,0.01282,0.00614,-0.0996,0.5178,1.0
69,5.032,0.2,1.0344,0.01266,0.00601,-0.0996,0.5172,1.0
70,4.989,0.199,1.0299,0.01263,0.00596,-0.0997,0.5191,1.0
71,5.019,0.199,1.0328,0.01262,0.00597,-0.0996,0.5173,1.0
72,5.008,0.2,1.0322,0.01274,0.00604,-0.0997,0.5198,1.0
73,4.943,0.201,1.0261,0.01274,0.00599,-0.1,0.5229,1.0
74,5.038,0.2,1.035,0.01265,0.006,-0.0996,0.5166,1.0
75,5.069,0.2,1.0384,0.01283,0.00614,-0.0996,0.5179,1.0
76,5.062,0.201,1.0377,0.01265,0.00602,-0.0995,0.5152,1.0
77,5.01,0.201,1.0325,0.01271,0.00603,-0.0997,0.519,1.0
78,4.925,0.199,1.0236,0.01261,0.0059,-0.0999,0.522,1.0
79,5.009,0.2,1.032,0.01261,0.00597,-0.0997,0.5176,1.0
80,5.052,0.201,1.037,0.01284,0.00613,-0.0997,0.5188,1.0
81,4.923,0.2,1.0236,0.01268,0.00594,-0.1,0.5231,1.0
82,5.003,0.2,1.0316,0.01269,0.00601,-0.0997,0.5191,1.0
83,4.92,0.2,1.0232,0.0127,0.00597,-0.1,0.5236,1.0
84,5.03,0.2,1.0342,0.01264,0.006,-0.0996,0.517,1.0
85,5.042,0.199,1.0353,0.01271,0.00604,-0.0996,0.5175,1.0
86,5.038,0.199,1.035,0.01275,0.00606,-0.0996,0.5184,1.0
87,4.955,0.201,1.0269,0.01261,0.00593,-0.0998,0.5202,1.0
88,4.994,0.2,1.031,0.0128,0.00606,-0.0998,0.5214,1.0
89,5.046,0.201,1.0361,0.01271,0.00605,-0.0996,0.517,1.0
90,5.062,0.2,1.0376,0.01272,0.00607,-0.0996,0.5166,1.0
91,5.022,0.201,1.0338,0.01274,0.00605,-0.0997,0.5188,1.0
92,5.052,0.2,1.0366,0.01277,0.00609,-0.0996,0.5179,1.0
93,4.934,0.199,1.0244,0.01262,0.00591,-0.0999,0.5217,1.0
94,5.038,0.2,1.035,0.01262,0.00599,-0.0996,0.5162,1.0
95,5.08,0.199,1.0391,0.01268,0.00605,-0.0995,0.515,1.0
96,4.993,0.201,1.0312,0.01281,0.00607,-0.0999,0.5214,1.0
97,4.979,0.2,1.0291,0.01266,0.00597,-0.0998,0.5199,1.0
