,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
27,25.0,0.2,0.7767,0.27782,0.2751,-0.1002,0.0297,1.0
28,25.04,0.199,0.7772,0.27817,0.27545,-0.1003,0.0296,1.0
29,25.019,0.2,0.7784,0.27748,0.27479,-0.1,0.0294,1.0
30,24.966,0.2,0.7761,0.27748,0.27475,-0.1001,0.0299,1.0
31,24.945,0.2,0.7761,0.27711,0.2744,-0.1,0.0298,1.0
32,24.935,0.201,0.7761,0.27703,0.27432,-0.1,0.0298,1.0
33,25.05,0.199,0.7777,0.27818,0.27547,-0.1003,0.0296,1.0
34,25.062,0.2,0.7785,0.27814,0.27544,-0.1003,0.0294,1.0
35,24.998,0.199,0.7769,0.27761,0.2749,-0.1002,0.0297,1.0
36,25.043,0.2,0.7794,0.27755,0.27487,-0.1,0.0293,1.0
37,24.973,0.199,0.777,0.27712,0.27442,-0.1,0.0296,1.0
38,25.004,0.201,0.7791,0.27708,0.2744,-0.0998,0.0293,1.0
39,24.938,0.199,0.7779,0.27623,0.27355,-0.0996,0.0294,1.0
40,24.938,0.2,0.7763,0.27691,0.2742,-0.0999,0.0297,1.0
41,25.071,0.201,0.7802,0.27786,0.27518,-0.1,0.0292,1.0
42,25.018,0.2,0.7775,0.27778,0.27507,-0.1002,0.0296,1.0
43,25.024,0.2,0.777,0.2781,0.27538,-0.1003,0.0297,1.0
44,25.009,0.2,0.7769,0.27789,0.27517,-0.1003,0.0297,1.0
45,25.02,0.2,0.7771,0.27797,0.27525,-0.1003,0.0297,1.0
46,25.022,0.201,0.7766,0.2783,0.27557,-0.1004,0.0298,1.0
47,25.044,0.199,0.7783,0.27785,0.27515,-0.1002,0.0294,1.0
48,25.01,0.199,0.7774,0.2776,0.2749,-0.1001,0.0296,1.0
49,24.969,0.201,0.7782,0.27678,0.2741,-0.0998,0.0294,1.0
50,24.948,0.2,0.7772,0.2767,0.27401,-0.0998,0.0295,1.0
51,24.968,0.2,0.7763,0.27741,0.2747,-0.1001,0.0298,1.0
52,25.062,0.2,0.7772,0.27867,0.27594,-0.1005,0.0297,1.0
53,24.965,0.2,0.7773,0.27695,0.27425,-0.0999,0.0295,1.0
54,24.923,0.2,0.7756,0.27695,0.27423,-0.1,0.0299,1.0
55,25.028,0.2,0.7769,0.27821,0.27549,-0.1004,0.0297,1.0
56,24.96,0.2,0.7771,0.27696,0.27426,-0.0999,0.0296,1.0
57,24.953,0.199,0.7771,0.27674,0.27405,-0.0998,0.0295,1.0
58,24.934,0.199,0.7755,0.27708,0.27435,-0.1,0.0299,1.0
59,24.963,0.199,0.7768,0.27703,0.27433,-0.0999,0.0296,1.0
60,24.975,0.201,0.7787,0.27673,0.27405,-0.0997,0.0293,1.0
61,25.076,0.2,0.7799,0.27795,0.27527,-0.1001,0.0292,1.0
62,25.033,0.201,0.7794,0.27747,0.27479,-0.0999,0.0293,1.0
63,24.983,0.2,0.7764,0.2776,0.27488,-0.1002,0.0298,1.0
64,24.997,0.2,0.7769,0.27769,0.27497,-0.1002,0.0297,1.0
65,25.074,0.201,0.7808,0.27776,0.27509,-0.0999,0.0292,1.0
66,24.964,0.2,0.7774,0.2769,0.27421,-0.0999,0.0295,1.0
67,24.978,0.201,0.7783,0.2769,0.27422,-0.0998,0.0294,1.0
68,25.069,0.201,0.7809,0.27767,0.275,-0.0999,0.0291,1.0
69,24.955,0.201,0.7772,0.27692,0.27422,-0.0999,0.0295,1.0
70,25.074,0.199,0.7773,0.27873,0.276,-0.1005,0.0297,1.0
71,25.068,0.2,0.7802,0.27773,0.27506,-0.0999,0.0292,1.0
72,25.068,0.2,0.779,0.27809,0.2754,-0.1002,0.0293,1.0
73,24.956,0.2,0.7768,0.27703,0.27432,-0.1,0.0296,1.0
74,25.078,0.2,0.7806,0.2778,0.27512,-0.0999,0.0292,1.0
75,25.072,0.201,0.7777,0.27873,0.27601,-0.1005,0.0296,1.0
76,25.067,0.2,0.78,0.27778,0.2751,-0.1,0.0292,1.0
77,24.992,0.2,0.7785,0.277,0.27432,-0.0998,0.0293,1.0
78,25.014,0.2,0.7782,0.27744,0.27475,-0.1,0.0294,1.0
79,24.998,0.2,0.779,0.27694,0.27426,-0.0998,0.0293,1.0
80,24.985,0.2,0.7764,0.27764,0.27492,-0.1002,0.0298,1.0
81,24.946,0.2,0.7754,0.27744,0.2747,-0.1001,0.0301,1.0
82,25.047,0.2,0.7776,0.27824,0.27553,-0.1004,0.0296,1.0
83,25.014,0.2,0.7767,0.27806,0.27534,-0.1003,0.0298,1.0
84,24.935,0.2,0.7758,0.27708,0.27436,-0.1,0.0299,1.0
85,24.928,0.2,0.7759,0.2769,0.27419,-0.0999,0.0298,1.0
86,24.939,0.2,0.7771,0.2766,0.27391,-0.0998,0.0295,1.0
87,24.963,0.199,0.7757,0.27751,0.27478,-0.1001,0.03,1.0
88,25.036,0.2,0.7789,0.2776,0.27491,-0.1,0.0293,1.0
89,25.029,0.201,0.777,0.27825,0.27553,-0.1004,0.0297,1.0
90,25.049,0.199,0.7789,0.27775,0.27506,-0.1001,0.0293,1.0
91,24.941,0.2,0.7762,0.27699,0.27428,-0.1,0.0298,1.0
92,25.027,0.2,0.7767,0.27826,0.27553,-0.1004,0.0298,1.0
93,25.08,0.2,0.7799,0.278,0.27532,-0.1001,0.0292,1.0
94,25.066,0.2,0.7806,0.27762,0.27495,-0.0999,0.0292,1.0
95,25.034,0.2,0.7771,0.27822,0.2755,-0.1004,0.0297,1.0
96,25.068,0.199,0.7782,0.27828,0.27557,-0.1003,0.0295,1.0
97,24.929,0.2,0.7771,0.27643,0.27374,-0.0997,0.0295,1.0
98,25.051,0.199,0.778,0.27808,0.27538,-0.1003,0.0295,1.0
99,25.032,0.199,0.7775,0.27794,0.27523,-0.1002,0.0296,1.0
