,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
40,9.975,0.2,1.3682,0.02395,0.01654,-0.0622,0.1282,1.0
41,10.037,0.199,1.3693,0.02426,0.01684,-0.0616,0.1209,1.0
42,10.053,0.199,1.3687,0.02444,0.017,-0.0613,0.1214,1.0
43,10.0,0.199,1.3679,0.02414,0.01671,-0.0618,0.1274,1.0
44,9.95,0.2,1.3683,0.02379,0.01639,-0.0625,0.1315,1.0
45,10.064,0.199,1.3682,0.02459,0.01714,-0.061,0.1221,1.0
46,10.03,0.201,1.3694,0.02424,0.01683,-0.0616,0.1205,1.0
47,9.995,0.201,1.3689,0.02403,0.01662,-0.062,0.1239,1.0
48,9.947,0.199,1.3688,0.02367,0.01628,-0.0627,0.1296,1.0
49,10.042,0.2,1.369,0.02435,0.01692,-0.0614,0.1209,1.0
50,10.03,0.201,1.3676,0.02442,0.01697,-0.0613,0.1246,1.0
51,10.063,0.199,1.3694,0.02444,0.01701,-0.0613,0.1188,1.0
52,9.943,0.201,1.3689,0.02366,0.01627,-0.0627,0.1281,1.0
53,9.944,0.2,1.3686,0.0237,0.01631,-0.0626,0.1307,1.0
54,9.94,0.2,1.369,0.02361,0.01622,-0.0628,0.1286,1.0
55,10.007,0.201,1.3682,0.02418,0.01675,-0.0617,0.1246,1.0
56,10.052,0.201,1.3693,0.02441,0.01699,-0.0613,0.1192,1.0
57,10.011,0.2,1.3688,0.02413,0.01671,-0.0618,0.1234,1.0
58,9.957,0.2,1.3686,0.02379,0.01639,-0.0624,0.129,1.0
59,9.975,0.201,1.3682,0.02397,0.01655,-0.0621,0.1276,1.0
60,9.928,0.199,1.369,0.02351,0.01614,-0.063,0.1306,1.0
61,10.068,0.2,1.3694,0.02449,0.01706,-0.0612,0.1177,1.0
62,10.014,0.2,1.3689,0.02415,0.01673,-0.0618,0.1231,1.0
63,9.963,0.199,1.3687,0.02377,0.01637,-0.0625,0.1273,1.0
64,10.049,0.201,1.369,0.02443,0.017,-0.0613,0.1203,1.0
65,10.013,0.201,1.3679,0.02426,0.01683,-0.0616,0.125,1.0
66,10.038,0.2,1.3689,0.02434,0.01691,-0.0614,0.1217,1.0
67,9.994,0.2,1.3684,0.02404,0.01662,-0.062,0.1251,1.0
68,9.939,0.201,1.3689,0.02363,0.01625,-0.0627,0.1286,1.0
69,9.971,0.199,1.3683,0.02392,0.01651,-0.0622,0.1298,1.0
70,10.036,0.2,1.3684,0.02437,0.01693,-0.0614,0.1229,1.0
71,9.99,0.201,1.3685,0.02402,0.01661,-0.062,0.1248,1.0
72,9.973,0.201,1.3684,0.02391,0.0165,-0.0622,0.1265,1.0
73,9.944,0.201,1.3685,0.02374,0.01635,-0.0625,0.1308,1.0
74,9.983,0.199,1.3684,0.02393,0.01651,-0.0622,0.1257,1.0
75,9.961,0.201,1.3685,0.02382,0.01642,-0.0624,0.1276,1.0
76,9.983,0.2,1.3682,0.02399,0.01657,-0.0621,0.1267,1.0
77,10.047,0.2,1.3689,0.0244,0.01697,-0.0613,0.1211,1.0
78,10.065,0.199,1.3692,0.02447,0.01704,-0.0612,0.119,1.0
79,10.017,0.2,1.3677,0.02429,0.01685,-0.0616,0.1254,1.0
80,10.059,0.2,1.3685,0.02453,0.01709,-0.0611,0.1213,1.0
81,10.001,0.2,1.3683,0.02411,0.01668,-0.0619,0.125,1.0
82,9.946,0.2,1.3685,0.02373,0.01634,-0.0626,0.1309,1.0
83,10.026,0.201,1.3688,0.02427,0.01685,-0.0615,0.1222,1.0
84,10.07,0.2,1.3683,0.02464,0.01719,-0.0609,0.121,1.0
85,9.986,0.199,1.3681,0.02402,0.0166,-0.062,0.1281,1.0
86,9.959,0.2,1.3686,0.02378,0.01639,-0.0624,0.1281,1.0
87,10.037,0.2,1.3682,0.0244,0.01696,-0.0614,0.1233,1.0
88,9.98,0.199,1.3684,0.02393,0.01651,-0.0622,0.1268,1.0
89,10.039,0.199,1.3689,0.02432,0.01689,-0.0615,0.1218,1.0
90,10.001,0.2,1.3688,0.02406,0.01664,-0.0619,0.124,1.0
91,9.966,0.2,1.3684,0.02386,0.01646,-0.0623,0.1285,1.0
92,9.964,0.199,1.3684,0.02385,0.01644,-0.0624,0.1298,1.0
93,10.056,0.199,1.3682,0.02452,0.01707,-0.0612,0.1224,1.0
94,10.047,0.2,1.3685,0.02445,0.01701,-0.0613,0.1222,1.0
95,10.004,0.201,1.3676,0.02424,0.01681,-0.0616,0.1271,1.0
