,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
36,20.05,0.2,0.9108,0.24898,0.24544,-0.0789,0.0369,1.0
37,19.972,0.199,0.9053,0.24773,0.24422,-0.0794,0.0368,1.0
38,20.079,0.2,0.9047,0.24952,0.24599,-0.082,0.0367,1.0
39,19.977,0.201,0.9056,0.24792,0.24441,-0.0795,0.0368,1.0
40,20.021,0.2,0.9093,0.24836,0.24483,-0.079,0.0369,1.0
41,19.932,0.2,0.903,0.24716,0.24366,-0.0796,0.0368,1.0
42,19.941,0.2,0.9076,0.24716,0.24364,-0.0779,0.0369,1.0
43,19.936,0.2,0.9018,0.24659,0.24304,-0.0803,0.0371,1.0
44,20.038,0.2,0.9007,0.24897,0.24546,-0.0828,0.0366,1.0
45,20.073,0.199,0.8998,0.24962,0.24609,-0.0839,0.0365,1.0
46,19.995,0.201,0.908,0.24814,0.24462,-0.079,0.0368,1.0
47,20.052,0.2,0.8978,0.24955,0.24604,-0.0846,0.0363,1.0
48,19.98,0.2,0.9065,0.24788,0.24437,-0.0792,0.0368,1.0
49,19.928,0.201,0.906,0.24704,0.24353,-0.0783,0.0368,1.0
50,19.982,0.2,0.9035,0.24797,0.24447,-0.0804,0.0367,1.0
51,20.048,0.201,0.9098,0.24904,0.2455,-0.0794,0.0368,1.0
52,20.022,0.201,0.9093,0.24859,0.24506,-0.079,0.0368,1.0
53,19.992,0.199,0.9068,0.2476,0.24406,-0.0794,0.037,1.0
54,19.923,0.201,0.9021,0.24642,0.24288,-0.0799,0.0371,1.0
55,20.029,0.201,0.9087,0.24838,0.24484,-0.0795,0.0369,1.0
56,19.933,0.2,0.9067,0.24705,0.24354,-0.0781,0.0368,1.0
57,19.978,0.199,0.9067,0.24779,0.24428,-0.079,0.0368,1.0
58,20.003,0.2,0.9086,0.24802,0.2445,-0.0789,0.0369,1.0
59,19.955,0.199,0.9046,0.24693,0.24339,-0.0795,0.037,1.0
60,20.023,0.2,0.9099,0.24849,0.24497,-0.0787,0.0369,1.0
61,20.046,0.2,0.9096,0.24895,0.24542,-0.0793,0.0368,1.0
62,19.925,0.2,0.904,0.24702,0.24352,-0.079,0.0368,1.0
63,19.936,0.199,0.9061,0.24708,0.24358,-0.0783,0.0368,1.0
64,20.041,0.2,0.9023,0.24895,0.24543,-0.0822,0.0367,1.0
65,19.959,0.199,0.906,0.24707,0.24354,-0.079,0.0369,1.0
66,19.953,0.2,0.9033,0.2475,0.24401,-0.0799,0.0368,1.0
67,19.973,0.2,0.9017,0.24785,0.24435,-0.0809,0.0367,1.0
68,19.965,0.199,0.9081,0.24753,0.244,-0.0782,0.0369,1.0
69,19.963,0.2,0.9062,0.2476,0.24409,-0.0789,0.0368,1.0
70,20.061,0.2,0.9101,0.2492,0.24566,-0.0794,0.0368,1.0
71,20.017,0.2,0.9023,0.24856,0.24505,-0.0816,0.0367,1.0
72,20.006,0.2,0.9084,0.24829,0.24476,-0.079,0.0368,1.0
73,19.967,0.201,0.9068,0.24735,0.24382,-0.079,0.0369,1.0
74,19.93,0.2,0.9048,0.24707,0.24357,-0.0788,0.0368,1.0
75,20.002,0.2,0.9048,0.24829,0.24479,-0.0803,0.0368,1.0
76,20.04,0.199,0.9084,0.24882,0.2453,-0.0796,0.0368,1.0
77,20.065,0.2,0.9036,0.24932,0.2458,-0.0821,0.0367,1.0
78,19.979,0.199,0.9086,0.24774,0.24421,-0.0782,0.0369,1.0
79,19.934,0.2,0.9052,0.24668,0.24316,-0.0788,0.037,1.0
80,20.026,0.2,0.8995,0.24884,0.24533,-0.083,0.0366,1.0
81,19.92,0.2,0.9037,0.24693,0.24344,-0.079,0.0368,1.0
82,19.993,0.2,0.9034,0.24817,0.24466,-0.0807,0.0367,1.0
83,20.048,0.2,0.9097,0.24898,0.24545,-0.0794,0.0368,1.0
84,19.92,0.199,0.9061,0.24678,0.24327,-0.078,0.0368,1.0
85,19.991,0.2,0.9046,0.24812,0.24461,-0.0802,0.0368,1.0
86,20.037,0.199,0.9054,0.24882,0.2453,-0.0808,0.0367,1.0
87,19.977,0.2,0.9069,0.24783,0.24432,-0.0789,0.0368,1.0
88,20.021,0.201,0.9056,0.24866,0.24515,-0.0805,0.0368,1.0
89,19.944,0.2,0.9038,0.24676,0.24322,-0.0796,0.037,1.0
90,20.049,0.201,0.9065,0.2491,0.24558,-0.0807,0.0368,1.0
91,19.941,0.2,0.9024,0.24667,0.24312,-0.0801,0.0371,1.0
92,20.036,0.2,0.903,0.24885,0.24533,-0.0818,0.0367,1.0
93,19.942,0.2,0.9027,0.24668,0.24314,-0.08,0.0371,1.0
94,20.0,0.199,0.9093,0.24809,0.24457,-0.0784,0.0369,1.0
95,20.019,0.2,0.9051,0.24858,0.24506,-0.0806,0.0368,1.0
96,20.069,0.201,0.9047,0.24942,0.24589,-0.0818,0.0367,1.0
