,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
35,4.947,0.2,0.7159,0.01159,0.00504,-0.0294,0.3722,1.0
36,4.922,0.2,0.7136,0.01157,0.00503,-0.0295,0.3755,1.0
37,5.004,0.2,0.7206,0.01161,0.00505,-0.0291,0.3635,1.0
38,4.981,0.199,0.7186,0.01162,0.00506,-0.0292,0.368,1.0
39,5.024,0.2,0.7223,0.0117,0.00511,-0.029,0.3634,1.0
40,5.001,0.2,0.7204,0.01165,0.00508,-0.0291,0.3655,1.0
41,5.046,0.2,0.7243,0.01174,0.00514,-0.0288,0.3612,1.0
42,5.06,0.2,0.7257,0.01167,0.0051,-0.0288,0.3568,1.0
43,5.006,0.2,0.7208,0.01171,0.00512,-0.029,0.3667,1.0
44,4.973,0.2,0.7181,0.01159,0.00504,-0.0293,0.3678,1.0
45,4.982,0.2,0.7188,0.01165,0.00508,-0.0292,0.3684,1.0
46,5.004,0.201,0.7208,0.01164,0.00507,-0.0291,0.3641,1.0
47,5.044,0.201,0.7243,0.01173,0.00513,-0.0289,0.3609,1.0
48,5.023,0.2,0.7224,0.01164,0.00507,-0.029,0.3615,1.0
49,5.028,0.199,0.7225,0.0117,0.00511,-0.0289,0.3632,1.0
50,4.981,0.2,0.7187,0.01164,0.00508,-0.0292,0.3684,1.0
51,4.984,0.2,0.719,0.01162,0.00507,-0.0292,0.3673,1.0
52,4.927,0.201,0.7144,0.01152,0.005,-0.0296,0.3724,1.0
53,4.975,0.2,0.7182,0.01163,0.00507,-0.0293,0.369,1.0
54,4.982,0.199,0.7187,0.01163,0.00507,-0.0292,0.3681,1.0
55,4.932,0.2,0.7145,0.01158,0.00504,-0.0295,0.3742,1.0
56,5.031,0.199,0.7229,0.01166,0.00509,-0.029,0.3614,1.0
57,4.998,0.199,0.72,0.01166,0.00509,-0.0291,0.3666,1.0
58,5.057,0.201,0.7257,0.01165,0.00509,-0.0289,0.3562,1.0
59,4.956,0.201,0.7169,0.01153,0.005,-0.0294,0.3681,1.0
60,4.954,0.2,0.7165,0.01154,0.00501,-0.0294,0.3694,1.0
61,4.959,0.201,0.7171,0.01157,0.00503,-0.0294,0.3691,1.0
62,5.008,0.199,0.7208,0.01169,0.00511,-0.0291,0.366,1.0
63,4.983,0.2,0.7189,0.01164,0.00508,-0.0292,0.368,1.0
64,5.063,0.199,0.7258,0.01169,0.00511,-0.0288,0.3571,1.0
65,4.928,0.199,0.7139,0.01161,0.00505,-0.0295,0.3763,1.0
66,4.973,0.199,0.718,0.01158,0.00504,-0.0293,0.368,1.0
67,4.956,0.2,0.7167,0.01158,0.00504,-0.0294,0.3703,1.0
68,5.012,0.201,0.7215,0.01164,0.00507,-0.029,0.3629,1.0
69,5.071,0.199,0.7266,0.01164,0.00508,-0.0288,0.3541,1.0
70,4.935,0.201,0.7149,0.01162,0.00506,-0.0294,0.3747,1.0
71,5.004,0.199,0.7205,0.0116,0.00504,-0.0291,0.3633,1.0
72,5.064,0.2,0.7261,0.01169,0.00511,-0.0288,0.3567,1.0
73,5.024,0.2,0.7224,0.01167,0.00509,-0.029,0.3623,1.0
74,5.032,0.2,0.7233,0.01163,0.00507,-0.029,0.3597,1.0
75,4.939,0.2,0.7153,0.01148,0.00497,-0.0295,0.3696,1.0
76,4.955,0.2,0.7166,0.01154,0.00501,-0.0294,0.3691,1.0
77,4.972,0.2,0.7181,0.01154,0.005,-0.0293,0.3659,1.0
78,5.01,0.2,0.7211,0.01168,0.0051,-0.029,0.365,1.0
79,5.024,0.201,0.7226,0.01165,0.00508,-0.029,0.3614,1.0
80,5.062,0.199,0.7256,0.01174,0.00514,-0.0288,0.359,1.0
81,4.996,0.2,0.72,0.01159,0.00503,-0.0292,0.364,1.0
82,4.975,0.2,0.7182,0.01164,0.00508,-0.0292,0.3693,1.0
83,4.968,0.2,0.7177,0.01154,0.005,-0.0293,0.3667,1.0
84,4.921,0.199,0.7134,0.01157,0.00503,-0.0295,0.376,1.0
85,4.967,0.2,0.7176,0.01161,0.00506,-0.0293,0.3695,1.0
86,5.041,0.2,0.7239,0.01169,0.00511,-0.0289,0.3606,1.0
87,4.962,0.201,0.7173,0.01162,0.00507,-0.0293,0.3706,1.0
88,4.924,0.201,0.7141,0.0115,0.00498,-0.0296,0.3722,1.0
89,4.944,0.2,0.7157,0.01154,0.00501,-0.0295,0.3708,1.0
90,4.95,0.2,0.7162,0.01152,0.005,-0.0294,0.3693,1.0
91,5.025,0.2,0.7224,0.01169,0.0051,-0.029,0.3627,1.0
92,4.991,0.201,0.7197,0.01161,0.00505,-0.0292,0.3654,1.0
93,5.036,0.199,0.7235,0.01161,0.00506,-0.029,0.3589,1.0
94,4.956,0.2,0.7167,0.01156,0.00502,-0.0294,0.3696,1.0
95,4.929,0.2,0.7142,0.0116,0.00505,-0.0295,0.3754,1.0
96,5.057,0.199,0.725,0.01177,0.00516,-0.0288,0.361,1.0
97,4.943,0.2,0.7154,0.01162,0.00507,-0.0294,0.374,1.0
