,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
44,19.991,0.199,1.5783,0.16003,0.15464,-0.1203,0.0258,1.0
45,20.05,0.199,1.5798,0.16047,0.15509,-0.1204,0.0257,1.0
46,19.95,0.201,1.5771,0.15996,0.15457,-0.1204,0.0259,1.0
47,19.93,0.201,1.5772,0.15955,0.15414,-0.1201,0.0262,1.0
48,20.055,0.199,1.5793,0.16085,0.15547,-0.1208,0.0253,1.0
49,19.927,0.2,1.5763,0.15984,0.15444,-0.1205,0.0258,1.0
50,19.943,0.201,1.5777,0.15957,0.15416,-0.12,0.0262,1.0
51,20.057,0.2,1.5796,0.16082,0.15545,-0.1206,0.0255,1.0
52,20.075,0.2,1.5805,0.16079,0.15542,-0.1205,0.0256,1.0
53,20.008,0.2,1.5785,0.16042,0.15504,-0.1206,0.0256,1.0
54,19.965,0.201,1.5782,0.15974,0.15434,-0.12,0.0262,1.0
55,20.025,0.2,1.5792,0.16039,0.155,-0.1204,0.0257,1.0
56,20.064,0.201,1.5801,0.16085,0.15549,-0.1206,0.0255,1.0
57,20.014,0.2,1.5784,0.16056,0.15518,-0.1207,0.0255,1.0
58,19.944,0.201,1.5772,0.15985,0.15445,-0.1203,0.0259,1.0
59,20.074,0.201,1.5806,0.16078,0.15541,-0.1204,0.0257,1.0
60,20.014,0.2,1.5785,0.16049,0.15511,-0.1206,0.0256,1.0
61,19.965,0.201,1.5776,0.16004,0.15465,-0.1204,0.0259,1.0
62,19.977,0.199,1.5783,0.15976,0.15436,-0.1201,0.026,1.0
63,19.935,0.2,1.577,0.15962,0.15421,-0.1202,0.0261,1.0
64,20.006,0.2,1.579,0.16008,0.15469,-0.1202,0.0259,1.0
65,20.02,0.201,1.5793,0.16033,0.15495,-0.1203,0.0258,1.0
66,20.022,0.199,1.5784,0.16063,0.15525,-0.1208,0.0254,1.0
67,19.926,0.2,1.5767,0.15961,0.1542,-0.1203,0.026,1.0
68,19.938,0.2,1.5767,0.15983,0.15444,-0.1204,0.0259,1.0
69,19.937,0.201,1.5766,0.15999,0.15461,-0.1206,0.0258,1.0
70,19.92,0.2,1.577,0.15933,0.15391,-0.12,0.0263,1.0
71,20.023,0.2,1.5791,0.16037,0.15498,-0.1204,0.0257,1.0
72,20.046,0.2,1.5791,0.16089,0.15552,-0.1208,0.0253,1.0
73,20.068,0.201,1.5797,0.16112,0.15576,-0.1209,0.0253,1.0
74,20.055,0.2,1.5792,0.16104,0.15567,-0.121,0.0252,1.0
75,20.037,0.2,1.5798,0.16035,0.15497,-0.1202,0.0258,1.0
76,20.047,0.199,1.5792,0.16071,0.15533,-0.1207,0.0255,1.0
77,20.043,0.2,1.5791,0.16079,0.15542,-0.1207,0.0254,1.0
78,19.974,0.199,1.5776,0.16007,0.15468,-0.1205,0.0257,1.0
79,19.987,0.201,1.5778,0.1604,0.15503,-0.1207,0.0256,1.0
80,19.923,0.2,1.5764,0.15969,0.15429,-0.1204,0.0259,1.0
81,20.033,0.199,1.5786,0.16074,0.15536,-0.1208,0.0253,1.0
82,19.992,0.199,1.5786,0.15992,0.15452,-0.1202,0.026,1.0
83,19.965,0.201,1.5778,0.15994,0.15455,-0.1203,0.026,1.0
84,20.045,0.201,1.58,0.16051,0.15513,-0.1203,0.0258,1.0
85,19.98,0.201,1.5783,0.16,0.1546,-0.1202,0.026,1.0
86,19.991,0.201,1.5787,0.16003,0.15463,-0.1202,0.026,1.0
87,20.047,0.201,1.5795,0.16077,0.1554,-0.1206,0.0255,1.0
88,20.039,0.2,1.5795,0.16051,0.15513,-0.1204,0.0257,1.0
89,20.041,0.2,1.5793,0.16064,0.15526,-0.1206,0.0256,1.0
90,20.048,0.199,1.5802,0.16027,0.15488,-0.1201,0.0259,1.0
91,19.999,0.2,1.5789,0.15999,0.15459,-0.1201,0.026,1.0
92,19.988,0.2,1.5786,0.15991,0.15452,-0.1201,0.026,1.0
93,19.942,0.2,1.5765,0.16003,0.15464,-0.1207,0.0257,1.0
94,20.061,0.2,1.5794,0.16106,0.1557,-0.1209,0.0252,1.0
95,20.0,0.2,1.5787,0.16011,0.15471,-0.1202,0.0259,1.0
96,20.003,0.2,1.5786,0.16023,0.15485,-0.1204,0.0258,1.0
97,20.054,0.201,1.5796,0.16087,0.1555,-0.1207,0.0255,1.0
98,20.013,0.2,1.5791,0.16021,0.15482,-0.1203,0.0258,1.0
99,20.037,0.199,1.5789,0.16068,0.1553,-0.1207,0.0254,1.0
