,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
52,4.979,0.2,1.4506,0.0167,0.00918,-0.1966,0.5313,1.0
53,4.982,0.2,1.451,0.01671,0.00919,-0.1966,0.5313,1.0
54,4.963,0.199,1.4467,0.01648,0.00905,-0.1962,0.5298,1.0
55,5.029,0.2,1.4562,0.01686,0.00931,-0.1967,0.5315,1.0
56,4.963,0.201,1.4481,0.01659,0.00911,-0.1964,0.5306,1.0
57,4.937,0.199,1.445,0.01651,0.00904,-0.1964,0.5308,1.0
58,4.947,0.199,1.4466,0.01658,0.00908,-0.1966,0.5312,1.0
59,4.939,0.199,1.4449,0.01648,0.00903,-0.1964,0.5305,1.0
60,5.0,0.201,1.4516,0.01665,0.00918,-0.1963,0.5301,1.0
61,5.058,0.199,1.4583,0.01688,0.00934,-0.1965,0.531,1.0
62,5.023,0.2,1.4532,0.01665,0.0092,-0.1962,0.5297,1.0
63,5.061,0.2,1.4567,0.01669,0.00926,-0.196,0.529,1.0
64,5.07,0.201,1.4585,0.01679,0.00933,-0.1962,0.5296,1.0
65,5.068,0.201,1.458,0.01675,0.00931,-0.1961,0.5293,1.0
66,4.951,0.201,1.4466,0.01653,0.00907,-0.1964,0.5303,1.0
67,5.059,0.199,1.4556,0.01661,0.00921,-0.1959,0.5283,1.0
68,4.989,0.2,1.4499,0.01658,0.00913,-0.1962,0.5299,1.0
69,5.071,0.2,1.4598,0.01691,0.00938,-0.1965,0.5309,1.0
70,4.956,0.199,1.4472,0.01668,0.00916,-0.1965,0.5321,1.0
71,4.94,0.199,1.4448,0.01647,0.00902,-0.1963,0.5303,1.0
72,5.026,0.201,1.454,0.01668,0.00923,-0.1962,0.5298,1.0
73,4.966,0.2,1.4472,0.01649,0.00907,-0.1962,0.5297,1.0
74,4.94,0.201,1.4461,0.01656,0.00908,-0.1965,0.5309,1.0
75,4.945,0.2,1.4453,0.01647,0.00903,-0.1963,0.53,1.0
76,4.968,0.201,1.4475,0.0165,0.00907,-0.1962,0.5295,1.0
77,4.979,0.199,1.4505,0.0167,0.00917,-0.1967,0.5315,1.0
78,5.041,0.2,1.4544,0.01662,0.0092,-0.196,0.5289,1.0
79,5.002,0.201,1.4527,0.01673,0.00922,-0.1965,0.5309,1.0
80,5.059,0.201,1.4562,0.01663,0.00923,-0.1959,0.5283,1.0
81,4.951,0.201,1.4463,0.01651,0.00906,-0.1963,0.5301,1.0
82,4.999,0.2,1.4505,0.01657,0.00914,-0.1961,0.5295,1.0
83,5.069,0.2,1.4581,0.01678,0.00932,-0.1962,0.5297,1.0
84,5.039,0.2,1.4551,0.01671,0.00925,-0.1962,0.5298,1.0
85,4.953,0.201,1.4467,0.01652,0.00907,-0.1963,0.5302,1.0
86,4.927,0.201,1.4452,0.01661,0.00909,-0.1966,0.5318,1.0
87,4.978,0.199,1.4501,0.01667,0.00916,-0.1966,0.5313,1.0
88,5.04,0.2,1.4542,0.01661,0.00919,-0.196,0.5287,1.0
89,5.023,0.201,1.4556,0.01684,0.0093,-0.1967,0.5313,1.0
90,4.951,0.199,1.4472,0.0166,0.00909,-0.1966,0.5313,1.0
91,4.924,0.199,1.4433,0.01662,0.00912,-0.1964,0.5324,1.0
92,5.054,0.2,1.4564,0.01672,0.00927,-0.1961,0.5295,1.0
93,5.032,0.199,1.4535,0.01662,0.00919,-0.1961,0.5292,1.0
94,5.047,0.201,1.4575,0.01685,0.00933,-0.1965,0.5309,1.0
95,5.064,0.2,1.4562,0.0166,0.00921,-0.1958,0.528,1.0
96,4.947,0.2,1.4454,0.01647,0.00903,-0.1963,0.53,1.0
97,5.073,0.2,1.4571,0.01661,0.00923,-0.1958,0.5279,1.0
