,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
56,5.038,0.199,1.25,0.01442,0.00736,-0.1489,0.5302,1.0
57,4.994,0.199,1.2451,0.01433,0.00729,-0.1489,0.5306,1.0
58,5.055,0.201,1.252,0.0146,0.00752,-0.1489,0.5314,1.0
59,4.946,0.201,1.24,0.01446,0.0074,-0.1489,0.5334,1.0
60,4.945,0.201,1.2401,0.01434,0.0073,-0.1489,0.5321,1.0
61,4.921,0.2,1.2372,0.01426,0.00724,-0.1489,0.5321,1.0
62,5.055,0.2,1.252,0.01452,0.00745,-0.1489,0.5306,1.0
63,4.951,0.2,1.2405,0.01434,0.0073,-0.1489,0.532,1.0
64,4.932,0.2,1.2382,0.01443,0.00737,-0.1489,0.5337,1.0
65,5.028,0.2,1.2493,0.01437,0.00732,-0.1489,0.5298,1.0
66,5.072,0.2,1.254,0.0145,0.00743,-0.1489,0.5299,1.0
67,5.029,0.2,1.249,0.01449,0.00743,-0.1489,0.5312,1.0
68,5.043,0.2,1.2507,0.01447,0.00741,-0.1489,0.5305,1.0
69,5.009,0.2,1.247,0.01439,0.00734,-0.1489,0.5307,1.0
70,5.008,0.199,1.2465,0.01441,0.00736,-0.1489,0.5311,1.0
71,4.957,0.201,1.2414,0.01435,0.0073,-0.1489,0.5317,1.0
72,4.952,0.201,1.2408,0.01437,0.00732,-0.1489,0.5321,1.0
73,5.05,0.201,1.2521,0.01441,0.00736,-0.1489,0.5295,1.0
74,4.943,0.2,1.2395,0.01442,0.00736,-0.1489,0.5332,1.0
75,4.989,0.2,1.2448,0.01434,0.0073,-0.1489,0.5307,1.0
76,5.047,0.201,1.2513,0.01453,0.00746,-0.1489,0.5309,1.0
77,4.971,0.2,1.2425,0.01448,0.00742,-0.1489,0.5329,1.0
78,5.041,0.2,1.2503,0.01453,0.00746,-0.1489,0.5312,1.0
79,5.06,0.2,1.2529,0.01442,0.00736,-0.1489,0.5294,1.0
80,4.926,0.2,1.2377,0.01436,0.00732,-0.1489,0.5331,1.0
81,5.027,0.201,1.249,0.01451,0.00744,-0.1489,0.5313,1.0
82,5.007,0.199,1.2465,0.01438,0.00733,-0.1489,0.5308,1.0
83,5.05,0.2,1.2512,0.01457,0.00749,-0.1488,0.5314,1.0
84,5.02,0.2,1.2481,0.01446,0.0074,-0.1489,0.5311,1.0
85,4.986,0.201,1.2448,0.01433,0.00729,-0.1489,0.5306,1.0
86,4.922,0.2,1.2373,0.01428,0.00725,-0.1489,0.5323,1.0
87,5.054,0.201,1.2525,0.01444,0.00738,-0.1489,0.5296,1.0
88,5.043,0.199,1.2504,0.01447,0.00741,-0.1488,0.5306,1.0
89,5.061,0.201,1.2527,0.01459,0.00751,-0.1489,0.531,1.0
90,4.927,0.2,1.2377,0.01447,0.0074,-0.1489,0.5342,1.0
91,5.025,0.199,1.2484,0.01444,0.00738,-0.1488,0.5308,1.0
92,4.973,0.2,1.2427,0.01451,0.00744,-0.1489,0.5332,1.0
93,4.977,0.2,1.2433,0.01439,0.00734,-0.1489,0.5317,1.0
94,4.967,0.201,1.2426,0.01434,0.0073,-0.1489,0.5314,1.0
95,4.94,0.201,1.2396,0.01431,0.00728,-0.1489,0.5319,1.0
96,5.012,0.199,1.2468,0.01447,0.00741,-0.1488,0.5316,1.0
97,5.068,0.2,1.2535,0.01451,0.00744,-0.1489,0.5301,1.0
98,5.063,0.2,1.2526,0.01463,0.00755,-0.1488,0.5316,1.0
99,5.001,0.2,1.246,0.01442,0.00737,-0.1489,0.5313,1.0
