,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
29,9.992,0.199,1.6438,0.02085,0.01475,-0.1183,0.3655,1.0
30,10.071,0.199,1.6465,0.02117,0.01508,-0.1173,0.3618,1.0
31,9.939,0.199,1.6419,0.02075,0.01462,-0.1189,0.3693,1.0
32,9.97,0.199,1.643,0.02082,0.0147,-0.1185,0.3673,1.0
33,10.069,0.201,1.6465,0.02106,0.015,-0.1172,0.3594,1.0
34,9.998,0.199,1.6441,0.0209,0.01479,-0.1182,0.3656,1.0
35,10.014,0.2,1.6447,0.02085,0.01478,-0.1179,0.3626,1.0
36,9.996,0.2,1.6442,0.02094,0.01483,-0.1182,0.3661,1.0
37,9.932,0.201,1.6418,0.0207,0.01457,-0.1188,0.3686,1.0
38,9.922,0.201,1.6415,0.02066,0.01454,-0.119,0.369,1.0
39,10.037,0.201,1.6457,0.02112,0.01502,-0.1176,0.364,1.0
40,9.933,0.199,1.6417,0.02072,0.01459,-0.119,0.3694,1.0
41,9.926,0.199,1.6418,0.0208,0.01467,-0.1191,0.371,1.0
42,9.921,0.201,1.6419,0.02079,0.01466,-0.1191,0.3707,1.0
43,9.956,0.2,1.6426,0.02078,0.01465,-0.1186,0.3678,1.0
44,9.925,0.2,1.6416,0.02071,0.01459,-0.119,0.3697,1.0
45,9.962,0.201,1.643,0.02079,0.01468,-0.1185,0.367,1.0
46,9.968,0.199,1.6429,0.02087,0.01473,-0.1185,0.3683,1.0
47,10.077,0.201,1.6467,0.02109,0.01503,-0.1171,0.359,1.0
48,9.975,0.2,1.6434,0.02077,0.01467,-0.1184,0.3657,1.0
49,9.978,0.201,1.6436,0.02087,0.01476,-0.1183,0.3666,1.0
50,9.993,0.201,1.6442,0.02099,0.01486,-0.1182,0.3667,1.0
51,10.058,0.2,1.6462,0.02107,0.01499,-0.1174,0.3612,1.0
52,9.989,0.199,1.6437,0.02085,0.01475,-0.1183,0.3658,1.0
53,9.981,0.199,1.6434,0.02085,0.01474,-0.1184,0.3667,1.0
54,10.016,0.2,1.6448,0.02096,0.01487,-0.1179,0.3642,1.0
55,9.991,0.199,1.6438,0.02078,0.0147,-0.1183,0.3645,1.0
56,10.078,0.201,1.647,0.02127,0.01518,-0.1171,0.3618,1.0
57,9.947,0.2,1.6423,0.02079,0.01465,-0.1187,0.3687,1.0
58,9.986,0.2,1.6438,0.0209,0.01478,-0.1183,0.3665,1.0
59,9.923,0.201,1.6417,0.02074,0.01461,-0.119,0.3698,1.0
60,9.987,0.199,1.6436,0.02098,0.01484,-0.1183,0.368,1.0
61,9.941,0.2,1.6425,0.02089,0.01475,-0.1189,0.3704,1.0
62,10.051,0.199,1.6458,0.02096,0.0149,-0.1175,0.3607,1.0
63,10.043,0.2,1.6457,0.021,0.01492,-0.1176,0.3617,1.0
64,9.981,0.2,1.6436,0.02077,0.01468,-0.1183,0.365,1.0
65,10.072,0.201,1.6466,0.02108,0.01501,-0.1171,0.3593,1.0
66,10.021,0.2,1.645,0.02095,0.01487,-0.1179,0.3636,1.0
67,9.983,0.201,1.6438,0.02102,0.01487,-0.1183,0.3682,1.0
68,10.01,0.2,1.6447,0.02099,0.01489,-0.118,0.3654,1.0
69,9.963,0.199,1.6427,0.02073,0.01462,-0.1186,0.3666,1.0
70,9.934,0.201,1.642,0.02074,0.01461,-0.1188,0.369,1.0
71,9.929,0.199,1.6416,0.02069,0.01456,-0.119,0.3693,1.0
72,10.071,0.2,1.6466,0.02115,0.01507,-0.1172,0.3611,1.0
73,10.008,0.201,1.6447,0.02098,0.01488,-0.118,0.365,1.0
74,10.053,0.201,1.6462,0.02114,0.01506,-0.1174,0.3626,1.0
75,10.061,0.201,1.6464,0.0211,0.01503,-0.1173,0.361,1.0
76,9.961,0.2,1.6428,0.02071,0.01461,-0.1186,0.3662,1.0
77,10.069,0.199,1.6465,0.02118,0.01509,-0.1173,0.3622,1.0
78,9.921,0.2,1.6414,0.02067,0.01455,-0.1191,0.3695,1.0
79,9.984,0.2,1.6436,0.02098,0.01484,-0.1183,0.3679,1.0
80,9.932,0.2,1.6419,0.02075,0.01462,-0.1189,0.3695,1.0
81,9.954,0.201,1.6427,0.02071,0.01461,-0.1186,0.3665,1.0
82,10.026,0.201,1.6454,0.0211,0.01499,-0.1178,0.3649,1.0
83,9.975,0.2,1.6433,0.02084,0.01473,-0.1184,0.3668,1.0
84,9.963,0.199,1.6427,0.02074,0.01463,-0.1186,0.3668,1.0
85,10.002,0.201,1.6445,0.02107,0.01494,-0.118,0.367,1.0
86,10.074,0.2,1.6466,0.02108,0.01502,-0.1172,0.3596,1.0
87,10.014,0.2,1.6448,0.02109,0.01496,-0.118,0.3664,1.0
88,10.056,0.2,1.6462,0.02113,0.01505,-0.1174,0.3625,1.0
89,9.99,0.199,1.6438,0.02101,0.01486,-0.1183,0.3681,1.0
90,10.036,0.2,1.6454,0.02091,0.01484,-0.1177,0.3611,1.0
91,9.966,0.2,1.643,0.02085,0.01472,-0.1185,0.3678,1.0
92,10.079,0.201,1.6469,0.02119,0.01512,-0.1171,0.3604,1.0
93,9.94,0.2,1.6421,0.02076,0.01463,-0.1188,0.369,1.0
94,10.022,0.201,1.6451,0.02093,0.01486,-0.1178,0.3627,1.0
95,9.966,0.199,1.6429,0.02073,0.01462,-0.1186,0.3663,1.0
96,10.065,0.199,1.6462,0.02105,0.01498,-0.1173,0.3606,1.0
97,9.977,0.201,1.6435,0.02093,0.01479,-0.1183,0.3674,1.0
98,10.025,0.199,1.645,0.02086,0.0148,-0.1178,0.3621,1.0
