,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
44,24.952,0.2,0.8459,0.2832,0.28066,-0.1204,0.0347,1.0
45,24.953,0.201,0.8462,0.28315,0.28062,-0.1204,0.0344,1.0
46,24.974,0.2,0.8467,0.28312,0.28061,-0.1204,0.0339,1.0
47,25.065,0.201,0.8472,0.28456,0.28204,-0.1209,0.0339,1.0
48,25.076,0.2,0.8469,0.28479,0.28226,-0.121,0.0341,1.0
49,25.034,0.2,0.8467,0.2842,0.28167,-0.1208,0.0342,1.0
50,25.029,0.199,0.847,0.28384,0.28133,-0.1207,0.0338,1.0
51,24.99,0.2,0.8459,0.28382,0.28127,-0.1206,0.0349,1.0
52,25.027,0.199,0.8465,0.28404,0.28151,-0.1207,0.0342,1.0
53,25.068,0.199,0.8471,0.28444,0.28193,-0.1208,0.0338,1.0
54,25.012,0.201,0.8471,0.28369,0.28118,-0.1206,0.0338,1.0
55,24.983,0.201,0.8467,0.28339,0.28087,-0.1205,0.0341,1.0
56,24.937,0.2,0.8464,0.28265,0.28014,-0.1203,0.0341,1.0
57,24.929,0.199,0.8459,0.2827,0.28018,-0.1203,0.0345,1.0
58,24.955,0.201,0.8468,0.28288,0.28037,-0.1204,0.0339,1.0
59,25.042,0.199,0.8463,0.28443,0.28189,-0.1208,0.0345,1.0
60,24.982,0.199,0.846,0.28354,0.281,-0.1205,0.0345,1.0
61,25.07,0.199,0.8471,0.28447,0.28195,-0.1209,0.0338,1.0
62,24.936,0.2,0.846,0.28287,0.28034,-0.1203,0.0345,1.0
63,24.967,0.2,0.846,0.28339,0.28085,-0.1205,0.0346,1.0
64,24.959,0.2,0.8465,0.283,0.28049,-0.1204,0.0341,1.0
65,25.08,0.2,0.8471,0.28474,0.28222,-0.121,0.0339,1.0
66,25.034,0.2,0.8468,0.28413,0.2816,-0.1207,0.034,1.0
67,24.969,0.199,0.8466,0.28298,0.28047,-0.1204,0.0339,1.0
68,24.973,0.2,0.8459,0.28358,0.28103,-0.1205,0.0349,1.0
69,24.987,0.2,0.8466,0.28341,0.2809,-0.1205,0.0341,1.0
70,24.948,0.199,0.8455,0.28322,0.28066,-0.1204,0.0354,1.0
71,24.926,0.2,0.8456,0.28293,0.28037,-0.1203,0.0352,1.0
72,25.0,0.2,0.8469,0.28347,0.28096,-0.1206,0.0339,1.0
73,24.98,0.199,0.8457,0.28368,0.28112,-0.1205,0.0352,1.0
74,25.069,0.2,0.8477,0.28422,0.28172,-0.1208,0.0335,1.0
75,24.933,0.2,0.8456,0.28303,0.28048,-0.1203,0.0352,1.0
76,24.923,0.199,0.8461,0.28245,0.27994,-0.1202,0.0342,1.0
77,25.068,0.2,0.8467,0.28475,0.28222,-0.1209,0.0342,1.0
78,25.006,0.2,0.846,0.28408,0.28152,-0.1207,0.0349,1.0
79,25.039,0.2,0.8467,0.28424,0.28171,-0.1208,0.0341,1.0
80,25.031,0.2,0.8464,0.28426,0.28172,-0.1208,0.0343,1.0
81,25.047,0.2,0.8464,0.28459,0.28204,-0.1209,0.0345,1.0
82,25.032,0.201,0.8473,0.28391,0.2814,-0.1207,0.0337,1.0
83,24.977,0.201,0.846,0.2837,0.28115,-0.1206,0.035,1.0
84,25.079,0.201,0.8473,0.28472,0.2822,-0.121,0.0338,1.0
85,24.98,0.2,0.846,0.28361,0.28107,-0.1205,0.0347,1.0
86,24.92,0.2,0.8457,0.28276,0.28022,-0.1203,0.0349,1.0
87,25.009,0.2,0.8462,0.284,0.28146,-0.1207,0.0345,1.0
88,24.986,0.2,0.8461,0.28366,0.28112,-0.1206,0.0346,1.0
89,24.957,0.2,0.8459,0.28326,0.28072,-0.1204,0.0347,1.0
90,25.046,0.199,0.8471,0.28406,0.28155,-0.1207,0.0338,1.0
91,24.984,0.2,0.8461,0.28361,0.28108,-0.1206,0.0345,1.0
92,25.026,0.201,0.8462,0.28442,0.28186,-0.1208,0.0349,1.0
93,24.995,0.201,0.8463,0.28383,0.28129,-0.1206,0.0345,1.0
94,25.055,0.2,0.8464,0.28469,0.28215,-0.1209,0.0345,1.0
95,25.029,0.2,0.8467,0.28412,0.28159,-0.1207,0.0341,1.0
96,25.07,0.2,0.8465,0.2849,0.28235,-0.121,0.0345,1.0
97,24.933,0.201,0.8462,0.28279,0.28027,-0.1203,0.0343,1.0
98,24.931,0.199,0.8457,0.28281,0.28027,-0.1203,0.0347,1.0
99,25.001,0.2,0.8467,0.28362,0.2811,-0.1206,0.0341,1.0
