,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
42,15.04,0.201,1.3388,0.07053,0.06467,-0.014,0.0339,1.0
43,14.966,0.201,1.3375,0.06987,0.06398,-0.0136,0.0345,1.0
44,14.953,0.199,1.3389,0.06937,0.06346,-0.0137,0.0345,1.0
45,15.071,0.201,1.3375,0.07114,0.06531,-0.0139,0.034,1.0
46,14.922,0.2,1.3397,0.06888,0.06296,-0.0139,0.0343,1.0
47,14.965,0.2,1.3381,0.0697,0.06381,-0.0136,0.0345,1.0
48,14.97,0.199,1.3408,0.06925,0.06334,-0.014,0.034,1.0
49,14.953,0.2,1.3385,0.06947,0.06357,-0.0137,0.0344,1.0
50,14.933,0.199,1.3396,0.069,0.06308,-0.0138,0.0344,1.0
51,14.952,0.2,1.3406,0.0691,0.06319,-0.014,0.034,1.0
52,15.022,0.2,1.3387,0.07029,0.06443,-0.0139,0.0341,1.0
53,14.988,0.201,1.34,0.06968,0.0638,-0.0141,0.0339,1.0
54,14.981,0.201,1.3393,0.06971,0.06382,-0.014,0.034,1.0
55,14.926,0.199,1.3403,0.06879,0.06286,-0.0139,0.0342,1.0
56,15.046,0.2,1.3393,0.07047,0.06462,-0.014,0.0339,1.0
57,15.074,0.2,1.3385,0.07097,0.06513,-0.014,0.0339,1.0
58,14.936,0.199,1.3414,0.06872,0.06279,-0.0141,0.034,1.0
59,15.069,0.199,1.3403,0.07057,0.06471,-0.0141,0.0337,1.0
60,14.971,0.199,1.3395,0.06947,0.06357,-0.0139,0.0342,1.0
61,15.03,0.201,1.3376,0.07062,0.06477,-0.0138,0.0342,1.0
62,15.056,0.2,1.3411,0.07031,0.06443,-0.0142,0.0336,1.0
63,14.96,0.201,1.3389,0.06951,0.06362,-0.0139,0.0342,1.0
64,15.036,0.199,1.3377,0.07061,0.06475,-0.0137,0.0343,1.0
65,15.078,0.2,1.3402,0.07074,0.06488,-0.0141,0.0336,1.0
66,14.967,0.2,1.3408,0.06923,0.06333,-0.0141,0.0339,1.0
67,14.966,0.199,1.339,0.06951,0.06361,-0.0138,0.0344,1.0
68,15.043,0.201,1.3398,0.0704,0.06453,-0.0141,0.0337,1.0
69,14.954,0.2,1.3382,0.06955,0.06365,-0.0136,0.0345,1.0
70,14.97,0.2,1.341,0.06924,0.06334,-0.0141,0.0338,1.0
71,15.066,0.2,1.3392,0.07075,0.0649,-0.014,0.0338,1.0
72,15.076,0.2,1.3384,0.07101,0.06518,-0.0139,0.0339,1.0
73,15.003,0.201,1.337,0.0704,0.06454,-0.0136,0.0345,1.0
74,15.046,0.2,1.3371,0.07087,0.06503,-0.0137,0.0343,1.0
75,14.993,0.199,1.3388,0.06988,0.06399,-0.0138,0.0343,1.0
76,15.04,0.2,1.3372,0.07078,0.06493,-0.0137,0.0343,1.0
77,15.079,0.2,1.3407,0.07067,0.06481,-0.0142,0.0335,1.0
78,14.93,0.201,1.3381,0.06932,0.06341,-0.0136,0.0346,1.0
79,14.931,0.2,1.341,0.06876,0.06284,-0.0141,0.034,1.0
80,15.046,0.2,1.3384,0.07063,0.06478,-0.0139,0.034,1.0
81,15.076,0.201,1.3401,0.07077,0.06491,-0.0141,0.0336,1.0
82,15.075,0.2,1.3417,0.07045,0.06457,-0.0142,0.0334,1.0
83,15.057,0.201,1.3412,0.07034,0.06447,-0.0142,0.0335,1.0
84,15.07,0.2,1.3404,0.07061,0.06475,-0.0141,0.0336,1.0
85,14.96,0.199,1.342,0.06892,0.06299,-0.0142,0.0338,1.0
86,14.921,0.201,1.3381,0.0692,0.06329,-0.0136,0.0346,1.0
87,15.021,0.201,1.3388,0.0703,0.06443,-0.014,0.034,1.0
88,15.012,0.201,1.3385,0.07024,0.06438,-0.0139,0.034,1.0
89,14.993,0.199,1.3406,0.06956,0.06366,-0.014,0.0339,1.0
90,14.954,0.2,1.3388,0.06943,0.06353,-0.0138,0.0344,1.0
91,15.059,0.2,1.3385,0.07079,0.06494,-0.0139,0.034,1.0
92,14.943,0.201,1.3397,0.06916,0.06326,-0.014,0.0341,1.0
93,14.998,0.201,1.3389,0.06999,0.06412,-0.0139,0.034,1.0
94,15.029,0.2,1.34,0.07015,0.06427,-0.0141,0.0338,1.0
95,15.049,0.199,1.3391,0.07051,0.06465,-0.0139,0.034,1.0
96,15.052,0.199,1.341,0.07023,0.06435,-0.0141,0.0336,1.0
97,15.04,0.201,1.3383,0.07061,0.06476,-0.0139,0.034,1.0
98,14.941,0.2,1.3404,0.06898,0.06307,-0.014,0.034,1.0
99,15.069,0.2,1.3412,0.07047,0.0646,-0.0142,0.0335,1.0
