,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
73,24.941,0.2,0.7386,0.27365,0.27086,-0.0893,0.0277,1.0
74,24.962,0.199,0.7384,0.27399,0.27118,-0.0894,0.0278,1.0
75,25.019,0.2,0.7419,0.27392,0.27116,-0.0891,0.0273,1.0
76,24.923,0.201,0.7381,0.2736,0.2708,-0.0893,0.0279,1.0
77,25.071,0.2,0.7443,0.27437,0.27163,-0.089,0.0272,1.0
78,24.941,0.199,0.7399,0.27311,0.27034,-0.089,0.0274,1.0
79,24.955,0.2,0.7391,0.27367,0.27089,-0.0893,0.0276,1.0
80,25.07,0.2,0.7418,0.27475,0.27198,-0.0895,0.0274,1.0
81,25.055,0.2,0.7424,0.27438,0.27162,-0.0893,0.0273,1.0
82,25.015,0.201,0.7401,0.2744,0.27161,-0.0895,0.0275,1.0
83,24.951,0.201,0.7403,0.27331,0.27054,-0.0891,0.0274,1.0
84,25.064,0.2,0.7439,0.27433,0.27157,-0.089,0.0272,1.0
85,25.074,0.2,0.7417,0.27482,0.27204,-0.0895,0.0274,1.0
86,24.992,0.2,0.7402,0.27393,0.27115,-0.0893,0.0275,1.0
87,25.051,0.201,0.7407,0.27481,0.27202,-0.0897,0.0275,1.0
88,24.975,0.2,0.7388,0.27414,0.27134,-0.0895,0.0278,1.0
89,25.008,0.2,0.7389,0.27467,0.27186,-0.0897,0.0278,1.0
90,24.991,0.201,0.7388,0.27449,0.27168,-0.0896,0.0278,1.0
91,25.026,0.199,0.7408,0.27423,0.27145,-0.0894,0.0274,1.0
92,25.035,0.2,0.7401,0.27467,0.27188,-0.0896,0.0276,1.0
93,25.03,0.2,0.7406,0.27443,0.27165,-0.0895,0.0275,1.0
94,25.055,0.201,0.7433,0.2743,0.27155,-0.0891,0.0272,1.0
95,25.061,0.2,0.7422,0.27451,0.27174,-0.0894,0.0273,1.0
96,25.015,0.2,0.7406,0.27418,0.2714,-0.0894,0.0274,1.0
97,24.988,0.199,0.7412,0.27355,0.27079,-0.089,0.0273,1.0
98,24.948,0.2,0.7384,0.27383,0.27103,-0.0894,0.0278,1.0
99,25.002,0.2,0.7402,0.27409,0.27131,-0.0894,0.0275,1.0
