,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
27,5.021,0.2,0.9237,0.01195,0.00545,-0.0747,0.4949,1.0
28,4.979,0.2,0.9196,0.01198,0.00546,-0.0748,0.4985,1.0
29,5.019,0.2,0.9236,0.01208,0.00553,-0.0747,0.4975,1.0
30,4.937,0.2,0.9154,0.01199,0.00543,-0.075,0.5015,1.0
31,5.016,0.201,0.9235,0.01204,0.00551,-0.0747,0.4968,1.0
32,5.064,0.2,0.9281,0.01204,0.00552,-0.0746,0.4935,1.0
33,4.996,0.2,0.9212,0.01189,0.0054,-0.0747,0.4954,1.0
34,5.004,0.2,0.9221,0.01208,0.00552,-0.0748,0.4985,1.0
35,5.076,0.201,0.9295,0.01204,0.00552,-0.0745,0.4924,1.0
36,5.033,0.2,0.9249,0.01195,0.00545,-0.0746,0.494,1.0
37,4.995,0.199,0.9209,0.01191,0.00542,-0.0748,0.4961,1.0
38,5.05,0.199,0.9265,0.01209,0.00555,-0.0746,0.4956,1.0
39,5.042,0.2,0.9259,0.0121,0.00556,-0.0747,0.4963,1.0
40,5.0,0.2,0.9217,0.01207,0.00552,-0.0748,0.4986,1.0
41,5.006,0.199,0.9221,0.01205,0.00551,-0.0748,0.4981,1.0
42,4.992,0.201,0.921,0.01199,0.00547,-0.0748,0.4976,1.0
43,4.953,0.201,0.917,0.01187,0.00538,-0.0749,0.498,1.0
44,5.052,0.199,0.9267,0.01209,0.00555,-0.0746,0.4955,1.0
45,5.031,0.201,0.925,0.01203,0.0055,-0.0747,0.4954,1.0
46,5.053,0.201,0.9271,0.01199,0.00548,-0.0746,0.4931,1.0
47,5.014,0.201,0.9232,0.01194,0.00544,-0.0747,0.495,1.0
48,5.041,0.2,0.9258,0.01211,0.00556,-0.0747,0.4965,1.0
49,4.981,0.199,0.9197,0.01206,0.0055,-0.0749,0.5,1.0
50,4.921,0.201,0.9139,0.01187,0.00536,-0.075,0.5002,1.0
51,5.044,0.2,0.926,0.012,0.00549,-0.0746,0.4941,1.0
52,5.05,0.201,0.9268,0.01195,0.00545,-0.0746,0.4926,1.0
53,5.023,0.2,0.9239,0.01193,0.00544,-0.0747,0.4942,1.0
54,5.012,0.199,0.9226,0.01192,0.00543,-0.0747,0.495,1.0
55,5.049,0.2,0.9265,0.01196,0.00546,-0.0746,0.493,1.0
56,5.052,0.2,0.9269,0.01203,0.00551,-0.0746,0.4942,1.0
57,5.078,0.2,0.9295,0.01208,0.00555,-0.0745,0.4932,1.0
58,5.055,0.2,0.9272,0.01207,0.00553,-0.0746,0.4946,1.0
59,5.057,0.199,0.9271,0.01198,0.00547,-0.0746,0.4929,1.0
60,5.039,0.2,0.9256,0.01207,0.00553,-0.0747,0.4959,1.0
61,4.944,0.2,0.9161,0.012,0.00544,-0.075,0.5012,1.0
62,5.033,0.201,0.9251,0.01197,0.00547,-0.0746,0.4941,1.0
63,5.068,0.2,0.9284,0.01199,0.00548,-0.0745,0.4923,1.0
64,5.015,0.2,0.9231,0.01197,0.00546,-0.0747,0.4956,1.0
65,5.048,0.199,0.9263,0.01204,0.00552,-0.0746,0.4948,1.0
66,5.022,0.2,0.9238,0.01192,0.00543,-0.0747,0.4942,1.0
67,5.026,0.2,0.9242,0.01199,0.00548,-0.0747,0.4952,1.0
68,5.011,0.201,0.9229,0.01197,0.00546,-0.0747,0.4958,1.0
69,5.003,0.2,0.922,0.01204,0.0055,-0.0748,0.4978,1.0
70,4.97,0.2,0.9187,0.01199,0.00545,-0.0749,0.4992,1.0
71,5.051,0.2,0.9267,0.012,0.00549,-0.0746,0.4937,1.0
72,4.964,0.199,0.9178,0.01188,0.00538,-0.0748,0.4976,1.0
73,5.069,0.201,0.9288,0.01213,0.00558,-0.0746,0.4947,1.0
74,4.975,0.199,0.9191,0.01206,0.00549,-0.0749,0.5004,1.0
75,4.968,0.2,0.9184,0.01193,0.00542,-0.0749,0.4982,1.0
76,5.022,0.2,0.9239,0.01202,0.00549,-0.0747,0.4961,1.0
77,4.926,0.2,0.9143,0.01199,0.00542,-0.075,0.5023,1.0
78,5.063,0.2,0.928,0.01207,0.00554,-0.0746,0.4942,1.0
79,4.978,0.199,0.9193,0.01202,0.00547,-0.0748,0.4994,1.0
80,5.067,0.2,0.9284,0.01207,0.00554,-0.0746,0.4938,1.0
81,4.945,0.201,0.9163,0.01195,0.00542,-0.0749,0.5001,1.0
82,4.927,0.201,0.9145,0.0119,0.00537,-0.075,0.5002,1.0
83,5.07,0.2,0.9287,0.01211,0.00557,-0.0746,0.4943,1.0
84,5.02,0.2,0.9236,0.01195,0.00545,-0.0747,0.4949,1.0
85,4.979,0.2,0.9195,0.01191,0.00541,-0.0748,0.4971,1.0
86,4.93,0.201,0.9147,0.01183,0.00534,-0.075,0.4988,1.0
87,4.994,0.2,0.921,0.01195,0.00544,-0.0748,0.4967,1.0
88,4.967,0.199,0.9181,0.01188,0.00538,-0.0748,0.4974,1.0
89,5.079,0.199,0.9293,0.01201,0.00549,-0.0745,0.4919,1.0
90,4.927,0.2,0.9144,0.01195,0.0054,-0.075,0.5015,1.0
91,5.031,0.199,0.9246,0.01202,0.0055,-0.0747,0.4957,1.0
92,4.969,0.2,0.9185,0.01193,0.00542,-0.0748,0.4981,1.0
93,5.073,0.201,0.9291,0.01199,0.00548,-0.0745,0.4916,1.0
94,5.013,0.201,0.9232,0.01207,0.00552,-0.0747,0.4975,1.0
95,4.97,0.201,0.9189,0.01205,0.00549,-0.0749,0.5001,1.0
96,4.929,0.199,0.9143,0.01192,0.00539,-0.075,0.501,1.0
97,5.041,0.2,0.9257,0.01195,0.00545,-0.0746,0.4934,1.0
98,4.99,0.199,0.9204,0.01192,0.00542,-0.0748,0.4967,1.0
99,4.94,0.2,0.9157,0.01201,0.00544,-0.075,0.5018,1.0
